report_id,path,title,phase,date,class,status,sha256
phase40-75-report-current-state-refresh,generated/phase40-75-report-current-state-refresh.md,"CS-40-01 — Full Canonical Refresh: New Current-State Snapshot Written to canonical/current/current-state-20260826.md, Open-Work Register Rewritten With P40 Closures and Live Risks",40,2026-08-26,GENERATED-AUDIT,COMPLETE,c125f38da5da895993af70a28b40d74ed6a819cc1f390cb9d1ebcfbab35d78fc
phase40-76-agents-phase40-audit,generated/phase40-76-agents-phase40-audit.md,AGENTS-40-AUDIT — Full Read of Root AGENTS.md Against Phase-40 Reality; Durable-Fact Drift Findings F-40-x With Severities; Path/Command Validations,40,2026-08-26,GENERATED-AUDIT,COMPLETE,b7dfcea3cb911035246860e54d8414f5d346d69c88ded973b2e4f60807092c70
phase40-77-agents-gap-repair,generated/phase40-77-agents-gap-repair.md,CHG-40-AGENTS-01 — Minimal Three-Hunk AGENTS.md Refresh: Backup → Dry-Run Diff → Apply → Post-Validate; Before/After Hashes; Register Entry G40-13,40,2026-08-26,GENERATED-AUDIT,COMPLETE,0a1c933ff0552336b58ae6d9eab71d5ef2778a96bd49f0c55d94f2ae7cd1324a
phase40-78-agents-report-drift,generated/phase40-78-agents-report-drift.md,DRIFT-40-01 — Post-Edit CI Rerun Triple (agents-ci + report-ci + canonical-ci): All PASS; No Volatile Metrics in AGENTS.md; All References Resolve,40,2026-08-26,GENERATED-AUDIT,COMPLETE,b20220e7a2ac3a889aeb76eb769e05c228514f2bc179b49b3f917260dd93c78d
phase40-79-duplicate-decision,generated/phase40-79-duplicate-decision.md,"DUP-DEC-40-01 — Post-Migration Duplicate Recount Verified (3 Groups / 12 Files); Per-Group Adjudication: 2× APPROVE Alias-Consolidation, 1× DEFER",40,2026-08-26,GENERATED-AUDIT,COMPLETE,c5203b1c219433a716640ed3df4d8a9756b88904a515e44ebd1e8e1c95994faf
phase40-80-duplicate-apply,generated/phase40-80-duplicate-apply.md,DUP-APP-40-01 — Machine-Readable Alias Ledger CREATED (canonical/ledgers/source-map-aliases.json); 2 Rows Applied Non-Destructively; Zero Deletions Verified,40,2026-08-26,GENERATED-AUDIT,COMPLETE,c49f1cec8a0a190dd7e994725bb77fc7671c848f2c95d5bccf51d830125028ac
phase40-81-securityonion-stop-decision,generated/phase40-81-securityonion-stop-decision.md,"SO-DEC-40-01 — RETIRED Chain Verified, Zero Remaining Dependencies, Evidence Volumes Untouched → APPROVE STOP; EXECUTED docker stop security-onion (Exit 0); Rollback = docker start",40,2026-08-26,GENERATED-AUDIT,COMPLETE,32d2af4d750e4144e8c168fcfc0579fe654a392dbe067dfac2b5c4e7ea82190d
phase42-00-master,generated/phase42-00-master.md,"Orchestrator — 104-Prompt Program, 8 Primary Gates, Execution-State Summary (done-live / pending-window / owner-gated), Verdict Approach for the Five-Condition Adjudication",42,2026-08-26,GENERATED-AUDIT,COMPLETE,241bbc7843e68b79e32a599de228cab6da661836759117d425ca2a4391a0b706
phase42-01-preflight,generated/phase42-01-preflight.md,"Full Preflight — Repo 6579919 Clean-at-HEAD, v1.3.0+v1.3.1 Tags Pushed/On-Box, Disk 84%, OS GREEN, Field CRIT-Legacy Situation (Rejections Resumed on Legacy Index 07:02–07:45Z), Monitor Cycles incl. Real ERROR Catch, Repair-Churn Fix Proven, Blockers Register",42,2026-08-26,GENERATED-AUDIT,COMPLETE,dbc637495ef0e6f1c441e2ed99c968749e70378a30da461a5b52b8ab6b6a21ce
phase42-02-change-register,generated/phase42-02-change-register.md,"Change Register — Fourteen Gates Mapped to Execution States, Evidence Paths, and Owners",42,2026-08-26,GENERATED-AUDIT,COMPLETE,3e333fbf30dfb00dc5eaa8c277e436e69220080c312cc4a0afdbd26301cbae6f
phase42-03-field-cycle-readiness,generated/phase42-03-field-cycle-readiness.md,"Readiness — Adjudicator Staged (Embedded), Five Conditions C1–C5 Restated, Credentials-by-Reference Method, Birth Window, Evidence Destinations, Rollback Position, Interim-Risk Statement",42,2026-08-26,GENERATED-AUDIT,COMPLETE,1b8ddc1a58a5395821ee56db0f6ceb6c023912f468abb2171be6e215c1968d13
phase42-04-index-birth-proof,generated/phase42-04-index-birth-proof.md,"Birth Proof Plan for wazuh-archives-4.x-2026.08.27 — Detection Command Ready, Creation-Timestamp Capture, Matched-Template Verification via _simulate_index (Pre-Resolved Today)",42,2026-08-26,GENERATED-AUDIT,PENDING-BIRTH,649528eedcafd5d497aaa7fd168cfc0573bb1a0da9daf2de09adcb8c131f276e
phase42-05-c1-limit-condition,generated/phase42-05-c1-limit-condition.md,"C1 Adjudication Package — Exact Check, Pass Band, Interim Template-Level Proof Already GREEN",42,2026-08-26,GENERATED-AUDIT,PENDING-BIRTH,2f1bd96bccb7d2dfbf923beedab21598d022666327f2fc1e8b582546d7c1ed0f
phase42-06-c2-ism-condition,generated/phase42-06-c2-ism-condition.md,"C2 Adjudication Package — Policy Assignment at Birth, Pass Band, Interim Proof (Simulate Resolves wazuh-archives-14d; Legacy Index Predates Template)",42,2026-08-26,GENERATED-AUDIT,PENDING-BIRTH,166e4aa0dccf969a89553915ae1aa64d96d1531dbe9904c1ae9517863173b62d
phase42-07-c3-fullstats-condition,generated/phase42-07-c3-fullstats-condition.md,C3 Adjudication Package — Zero Full-Stats in Newborn; Interim Live Proof: 0 Docs Since 03:54Z Cutover on Legacy Index,42,2026-08-26,GENERATED-AUDIT,PENDING-BIRTH,dc3ff9bd49e02c9afe67c71650f6c79708f6fa23bfb130c2e33d4dd5464e732c
phase42-08-c4-rejection-condition,generated/phase42-08-c4-rejection-condition.md,"C4 Adjudication Package — Zero Rejections Post-Birth; Interim Live Proof: 2746 Rejections Resumed Against Legacy Index 07:02–07:45Z, Zero Since, Zero on Worker",42,2026-08-26,GENERATED-AUDIT,PENDING-BIRTH,d40d35ac75d493883b9c28a6fd1dcf86b9972a7b12561f01c7299cc3a18f7641
phase42-09-c5-required-data-condition,generated/phase42-09-c5-required-data-condition.md,"C5 Adjudication Package — Newborn Leaf Count ≤1400 Unique-Basis; Projection ~937 Basis / ~1100 Raw Day-One, Verdict-Insensitive Either Way",42,2026-08-26,GENERATED-AUDIT,PENDING-BIRTH,eee714b318bcd1b0c61979adde5114e8a7005c7b33a61925df10cba88543c165
phase42-10-field-basis-reconciliation,generated/phase42-10-field-basis-reconciliation.md,THE Basis Explanation (P41 Finding) — Guardrail Counts Multi-Fields Raw; Unique-Leaf Basis Is the Decision Metric; Both Bases Tabulated; Verdict-Insensitive Proof,42,2026-08-26,GENERATED-AUDIT,COMPLETE,6667bdb6288953152d6acec76e074f870c3ddad32e4389b1751c628c24617120
phase42-100-deployability,generated/phase42-100-deployability.md,"DEPLOY-42-07 — Verdict PARTIAL Maintained Precisely: Remaining Blockers 3 (B1 Target AWAITING-approval, B2 Signature AWAITING-owner, B3 Rehearsal Never-Run); Custody Now DOUBLE-GREEN (v1.3.0 Published-Original Byte-Exact + v1.3.1 Tag-Pushed/On-Box); Spot-Check Streak ×4 and Ordered Flip-Path With Owners; Statement Of What Remains",42,2026-08-26,GENERATED-AUDIT,PARTIAL,b660027abd51a7828718b7667e18426eedab0dc9c0ab34b2daec7f257908a346
phase42-101-release-assurance,generated/phase42-101-release-assurance.md,REL-42-07 — Dual-Release Assurance: v1.3.0 Published-Original Byte-Exact Custody STANDS CLOSED And v1.3.1 Tag-Pushed/On-Box ASSURED (ls-remote Exit 0 Object Identical; Archive sha256 Recompute MATCH; MANIFEST Written); Delta Register D-1…D-12 Now SHIPPED-IN-TAG (v1.3.1 Supersedes Delta-Tracking Need Going Forward); Sensitive-File Gates PASS; Triple-CI Gates PASS Re-Run Embedded Verbatim,42,2026-08-26,GENERATED-AUDIT,COMPLETE,f174a27c8096b38f05264231322af8ae5ad9edbf38b40837803b3dcbd95bfb93
phase42-102-repo,generated/phase42-102-repo.md,"REPO-42-04 — Pre-Commit PLAN Record: Gates Run Triple-GREEN (Verbatim Embeds In phase42-101 §6), Redaction Sweep Zero, Change Classification Four Classes (Sensor-Remote · Host-Configs/Code · Evidence Incl. v1.3.1 Releases+Workflow-Export+FP-Sample · Reports Generated+Canonical+Current), Planned Single Logical Commit With Verbatim Message, Push-If-Approved Policy, Expected-Clean-Tree Checklist. DO NOT COMMIT YET.",42,2026-08-26,GENERATED-AUDIT,PLAN-ONLY,7782c49c9a1b7b6100861235be55ded598e9b81235dfa5def7f9d419622f40aa
phase42-11-field-growth-attribution,generated/phase42-11-field-growth-attribution.md,Morning CRIT 1852/2000 Decomposed — Legacy-Stats Baggage Immutable + Organic +15 win +13 VT +1 osquery; Producer Correlation; Velocity Table 1604→1852; Midnight Projection Scenarios,42,2026-08-26,GENERATED-AUDIT,COMPLETE,f81cda40923082a9c81e4e1cc4edf4366376c55477bde8ff24f53acfe9a96f8d
phase42-12-field-guardrail-check,generated/phase42-12-field-guardrail-check.md,"Guardrail Reading CRIT 1852 (Raw) with Threshold Logic Review — Soft 1400/Hard 1800 Calibrated for a CLEAN Index; Addendum: During Legacy Window Raw-2000-Cap Proximity Is Informational-Only, Rejection Counter Is the True Signal (=0 Post-Birth Expectation)",42,2026-08-26,GENERATED-AUDIT,COMPLETE,7138de86eb1b5096d25916bf7cf193e036e852ff170902d61b511f782898c41e
phase42-13-field-cycle-addendum,generated/phase42-13-field-cycle-addendum.md,"Pre-Drafted Post-Adjudication Addendum — Verdict Lines per Condition, Signature Block, Evidence Links, Plus Tomorrow-Morning Runbook (Single Command)",42,2026-08-26,GENERATED-AUDIT,STAGED,f04038f8faf76acd3e29e15beaaf9c1d7f102bbdd0b300f2a357887d20b31407
phase42-14-field-cycle-monitoring,generated/phase42-14-field-cycle-monitoring.md,"Interim Monitoring Until Birth (Hourly Guardrail Cadence, Alert-If-Rejections>0) and Post-Birth Schedule (Adjudicator + Plateau Sampling t+1h/t+6h/t+24h)",42,2026-08-26,GENERATED-AUDIT,ACTIVE,9a8c9d89985f18fd94acc3870fa0a5ce354e2439bb9043a68a70295d150084e2
phase42-15-packet-capability-inventory,generated/phase42-15-packet-capability-inventory.md,CAPINV-42-01 — COMPLETE: Definitive Tools-1.2.0 Capability Matrix For This Build From Five Empirical Probes (T1–T5) Across Two Phases; No Native Reference-Consuming Gate Primitive Is Operational In Tools; HTTP App Confirmed Sole Reference Consumer,42,2026-08-26,GENERATED-AUDIT,COMPLETE,08c86d083be938e5db0a489fb6716b8e1cd8abfb7d59e6d3c0623fcd13893662
phase42-16-packet-native-design,generated/phase42-16-packet-native-design.md,NATDES-42-01 — COMPLETE: Three API-Side Design Attempts Cataloged (Linear-Chain Topology Fix / Old-vs-New Ref Syntax / Full-Metadata Clone) With Honest Outcomes; Final Architecture Options A/B/C Stated With Tradeoffs; Ranking B > A > C,42,2026-08-26,GENERATED-AUDIT,COMPLETE,54edf320ca0f695aa89aa334ca590ff40bb6da57bc661f8ae1620ef8e54f0b58
phase42-17-packet-backup,generated/phase42-17-packet-backup.md,BKUP-42-01 — COMPLETE: Fresh Live Export Of Packet Workflow e133a645 (No Prior Current-State Export Existed; Only P39 Import Artifact) Plus Hook-Bearing WEBHOOK Trigger Doc Saved To ops/evidence/p42-workflow-export/ With sha256SUMS; Rollback = Restore Exports,42,2026-08-26,GENERATED-AUDIT,COMPLETE,84180a65b95a66abda8a9a6e6d2e30d6b1890b0f54783634f3e1698cb06b68ca
phase42-18-packet-native-rebuild,generated/phase42-18-packet-native-rebuild.md,REBUILD-42-01 — Status NOT-COMPLETED-PLATFORM-BLOCKED: Rebuild Attempted Via Best-Available Primitives; Topology Class Solved But Chain Dies At The First Gate Node (if_else Runtime-Missing; execute_python Input-Injection Absent; All Tools $refs Literal); Canonical Blocker Statement Below For Reuse,42,2026-08-26,GENERATED-AUDIT,BLOCKED,26e8215364ce44990fa9de041d551740f755950ff8d9f04c86e8203b0f7ad7a5
phase42-19-packet-reference-proof,generated/phase42-19-packet-reference-proof.md,REFPROOF-42-01 — COMPLETE (NEGATIVE): Four Reference-Syntax/Metadata Tests All Fail To Make Tools Consume References; Reference Consumption Is Impossible In Shuffle Tools 1.2.0 On This Build; HTTP App Is The Sole Consumer,42,2026-08-26,GENERATED-AUDIT,COMPLETE,9b7e5741164a229ba207d23568315011d677a4dda0440e147778fedbc58e115a
phase42-20-validation-gate-proof,generated/phase42-20-validation-gate-proof.md,"VALPRF-42-01 — BLOCKED-DEPENDS-ON-GATES: Required-Field Validation Protocol Preserved Intact From P41; Node Executes Error-Free But Sees Undefined Input (T1), So It Cannot Detect Malformedness; Partial Credit = Happy-Path Execution + Structural Wiring",42,2026-08-26,GENERATED-AUDIT,BLOCKED-DEPENDS-ON-GATES,66a0ea03129faad9c6a4d843c00b32cc36e720e39be1efdbe1da691a8da4240e
phase42-21-isolation-proof,generated/phase42-21-isolation-proof.md,ISO-42-01 — BLOCKED-DEPENDS-ON-GATES With Honest Partial Credit: Zero Contamination PROVEN By Markers/Status Across All P41–P42 Traffic (Every Event Synthetic/Test-Titled; Trigger Stopped; Estate 3); The Programmatic Isolation Branch Itself Remains Input-Blocked (T1),42,2026-08-26,GENERATED-AUDIT,PARTIAL,60d7a1ff56c7c1dddde5c9b1262ecbbb20efb7fa326c1f56fea10298eeefa8f7
phase42-22-dedup-proof,generated/phase42-22-dedup-proof.md,DEDUP-PRF-42-01 — BLOCKED-DEPENDS-ON-GATES: Dedup Protocol Preserved; check_datastore_contains Executes Error-Free But Its Key Ships Static Because Refs Pass Literal (T2) — Suppression Semantics Remain Unprovable; Partial Credit = Non-Suppression Of Triplets Is Itself Documented Platform Behavior,42,2026-08-26,GENERATED-AUDIT,BLOCKED-DEPENDS-ON-GATES,256cf49c97e3740c5e33e1e6745979fe55181702fb72acf8185cdbb1a3089b72
phase42-23-counter-proof,generated/phase42-23-counter-proof.md,"CNTR-PRF-42-01 — BLOCKED-DEPENDS-ON-GATES: Routed-Increment Counter Protocol Preserved; set_cache_value Runs Error-Free But Stores The Literal `$ref` Echo (T2, exec bc6197a4) — No Counter Semantics Claimed Or Possible Today",42,2026-08-26,GENERATED-AUDIT,BLOCKED-DEPENDS-ON-GATES,514442aec03cbdeac484a914ca9e420e4001a80f0eb3d39550a9d63258f85a14
phase42-24-replay-proof,generated/phase42-24-replay-proof.md,"RPL-PRF-42-01 — BLOCKED-DEPENDS-ON-GATES With Strong Partial Credit: Replayed-Triplet Delivery Remains Proven (12 FINISHED, IRIS 200 ×12, Zero Function Errors); Replay *Suppression* Leg Waits On Working Dedup Gates; No New Fires This Phase By Design",42,2026-08-26,GENERATED-AUDIT,PARTIAL,9e1f1f2cd8722c4935dde753c837f70d098cda99627656e258c12f8af979d771
phase42-25-malformed-proof,generated/phase42-25-malformed-proof.md,"MALF-PRF-42-01 — BLOCKED-DEPENDS-ON-GATES: Malformed-Event Protocol Preserved Verbatim; Fail-Closed Wiring Structural (DEADLETTER-malformed Present, AGENTS MUST Honored In Design) But Validate Gate Cannot Behaviorally Route While Input Is Undefined (T1); No Injection Test Run By Policy",42,2026-08-26,GENERATED-AUDIT,BLOCKED-DEPENDS-ON-GATES,eb2eddade19bbcafa8ee18531253be92aaadbd72d7d698934d0ad6f8f917cbac
phase42-26-datastore-failure-proof,generated/phase42-26-datastore-failure-proof.md,"DSFPRF-42-01 — BLOCKED-DEPENDS-ON-GATES: Unreachable-Endpoint Simulation Still Correctly Designed And Deliberately Not Executed (Shared-Store Stop = Production Outage); Dedup Node Itself Now Known Dead-On-Arrival (T2), Making The Failure Test Premature Twice Over; Platform Fail-Closed Machinery Cited",42,2026-08-26,GENERATED-AUDIT,PLAN-ONLY,cc020539c3aee0ca6a4ca3ecb31922fa67e06d35eff6eb0614ead260d7088827
phase42-27-counter-failure-proof,generated/phase42-27-counter-failure-proof.md,CNTRFAIL-42-01 — BLOCKED-DEPENDS-ON-GATES: Cache-Backend Failure Protocol Designed And Preserved; Untestable While The Counter's Happy Path Cannot Produce Resolved Values (T2); Partial Credit = Cache Hygiene Proven (Flush/Zero-Residue) + Zero Error Behavior Observed Across All Runs,42,2026-08-26,GENERATED-AUDIT,BLOCKED-DEPENDS-ON-GATES,f16d82d9b85bf215131d52f7197bd65d2d29c482fb7aa9fe1480e1f5c055b522
phase42-28-downstream-failure-proof,generated/phase42-28-downstream-failure-proof.md,DSFLPRF-42-01 — BLOCKED-DEPENDS-ON-GATES With Generous Honest Credit: Downstream-Failure Detection Is PROVEN From Class-A History (failed=31 Held Out Of delivered For Months) AND Today's Fail-Closed Monitor ERROR Catch At 04:15Z; Packet-Lane-Specific Live Fire Still Waits On A Real Or Unblocked Failure,42,2026-08-26,GENERATED-AUDIT,PARTIAL,d718f5b0b9bd1454dfee27fdc45f303a4cf828a384a18b9dfbbbf8031f393c27
phase42-29-packet-volume-window,generated/phase42-29-packet-volume-window.md,"VOL-WIN-42-01 — COMPLETE: Volume-Window Protocol Defined; Live API Pull Shows Packet Lane e133a645 Lifetime = 18 Executions (12 FINISHED Proof Triplets 04:21–04:28Z + 6 Debug-Era ABORTEDs 04:15–04:18Z), ALL Aug-26 DEBUG/TEST Traffic, Zero Movement Since — Documented As DEBUG-Era Only",42,2026-08-26,GENERATED-AUDIT,COMPLETE,6f19fc3b61fc280d2f6c58cb8152fe47ebdae9ab2db930b9f4afdd0750116a75
phase42-30-packet-sid-decisions,generated/phase42-30-packet-sid-decisions.md,SIDDEC-42-01 — DEFERRED: Every Per-SID Production Decision Deferred; Shortlist Carried Unchanged (SID 2027967 Lead; ET Open Curated Population Behind It); Precondition = Working Gate Primitives; Per-SID Decision Template Ready For The Unblocked Session,42,2026-08-26,GENERATED-AUDIT,DEFERRED,ec4768e0d4ff1c8ded46fa6a056ee0f98e540a2f3aa47bc25ff39753ed2b34dc
phase42-31-packet-production-apply,generated/phase42-31-packet-production-apply.md,PRODAPP-42-01 — NOT-APPLICABLE-BLOCKED: No Production Apply Attempted Or Possible; Lane Maintained DISABLED/TEST-ONLY With Dual Interlock Intact And Verified Live (Workflow status=test At Pull Time; SID Approvals Absent); Webhook Hook-Bearing Doc Exists In Evidence Backup,42,2026-08-26,GENERATED-AUDIT,NOT-APPLICABLE-BLOCKED,4e2eca484b8c4a8772d31205142f35348bac54e261c55cfde1843aa30a294e29
phase42-32-packet-certification,generated/phase42-32-packet-certification.md,CERT-42-01 — FAIL-TO-CERTIFY: Platform Blocker Precisely Stated; Evidence Matrix Splits Structural vs Functional Controls; Remediation Decision Matrix Ranked B > A > C; Owner Decision Request Drafted; Review Phase 43,42,2026-08-26,GENERATED-AUDIT,BLOCKED,7743daf29043cc08981e36994d5401303fcba9077b2ceaf4d902369fe1afef1a
phase42-33-owner-batch-readiness,generated/phase42-33-owner-batch-readiness.md,"OWNER-BATCH-42-FINAL — Single-Sitting Agenda Updated From P41-19 With Live Baselines: 013 Power-On (T+0), 015 Caffeinate-Plist Via Screenshare (T+10), DEC-40-01 Signature (T+20), Restore-Target Decision Unchanged (T+35), Fleet+Signature Verify/Filing (T+50); Every Artifact Staged And Ready — Nothing Executed, No Owner Available",42,2026-08-26,GENERATED-AUDIT,AWAITING-SCHEDULING,a76c853b19fc08ae29a5e847d7cb3853830d518715917d5966e4a8c820bc2e2e
phase42-34-agent013-recovery,generated/phase42-34-agent013-recovery.md,"REC-013-42-01 — Recovery Runbook Re-Staged Against Fresh Live Baseline (disconnected 26.5h, LKA 2026-08-25T06:20:29Z); Every Server-Side Prerequisite Verified Good Today; Only Missing Input Is Hands On The Laptop — Automation Cannot Power On A Device",42,2026-08-26,GENERATED-AUDIT,BLOCKED-AWAITING-OWNER,b71c88d772aea9d91b8053c41dd4f0cd8877132c7c8c92b2308fcc092073dea4
phase42-35-agent013-sustained-proof,generated/phase42-35-agent013-sustained-proof.md,SUS-013-42-01 — Sustained-Proof Protocol Pre-Committed Before Any Evidence Exists: ≥3 Keepalives Over ≥30 Minutes All Fresh; Zero Evidence Today Because Zero Uptime Today; Polls Execute Automatically Once 013 Returns,42,2026-08-26,GENERATED-AUDIT,BLOCKED-AWAITING-OWNER,51141d660e84a88f9564dfc3c437f38c240d726e5c332f43b845f63d9d3c0cc3
phase42-36-agent013-decision,generated/phase42-36-agent013-decision.md,DEC-013-42-01 — Certification Decision Matrix Issued PRE-FILLED With Every Gate Red-By-Reality (Zero Gates Carry Evidence Today); Verdict Mechanically Determined The Moment Evidence Lands; No Discretionary Upgrade Path Exists,42,2026-08-26,GENERATED-AUDIT,BLOCKED-AWAITING-OWNER,870388c737c544617bb3b488ff516e1314ab116890e51b5a48bb98cc31716565
phase42-37-agent015-power-remediation,generated/phase42-37-agent015-power-remediation.md,"REMED-015-42-01 — Device-Side Sleep Fix Re-Staged Unchanged And Still Correct: `caffeinate -dis` launchd Plist Sample + Energy-GUI Path, Both Fully Scripted For A Screenshare Slot; Permission Closure Durable (Zero merged.mg Errors Since Fix) While The Flap Remains Open — Only The Owner's Hands Can Close It",42,2026-08-26,GENERATED-AUDIT,BLOCKED-AWAITING-OWNER,fdab7f6c0306c3a313ec5bf9a55ebf59bc378b34d3a27d15092b561a21064681
phase42-38-agent015-sustained-proof,generated/phase42-38-agent015-sustained-proof.md,SUS-015-42-01 — 24-Hour Clean-Window Protocol Pre-Committed: Zero Disconnections And All Keepalives Fresh Across A Full Day Post-Remediation; Clock Not Started Because No Remediation Has Been Applied; Baseline Flap Documented Live,42,2026-08-26,GENERATED-AUDIT,BLOCKED-AWAITING-OWNER,810dd351bf18d8eca516e305030922b3f75a0e0a61a0195353b16c58d10e6be1
phase42-39-agent015-decision,generated/phase42-39-agent015-decision.md,"DEC-015-42-01 — Standing Verdict PARTIAL With An Evidence-Based Split: Permission Gate CLOSED-DURABLE (Proven By Zero merged.mg Errors Since Fix), Sleep-Flap Gate OPEN-BY-REALITY (Device-Side Action Pending); Split Is Not Softness — Each Half Carries Its Own Proof Class",42,2026-08-26,GENERATED-AUDIT,PARTIAL,48df2b3ab513ce9ea07a639097c495e35edc729257e6bc95e6bd6da4d073071c
phase42-40-rto-rpo-signoff,generated/phase42-40-rto-rpo-signoff.md,SIGN-RTO-42-01 — DEC-40-01 Decision Sheet Re-Presented For Signature With Fresh-Evidence Deltas Enumerated (Custody-Closed Already Reflected; Fleet Baselines Refreshed Today); Interim DRAFT-TARGET Governance Remains In Force Until Ink — No Signature Exists And None May Be Simulated,42,2026-08-26,GENERATED-AUDIT,AWAITING-SIGNATURE,edd2b15b93301ef222157d4eaac7fb95369d24cd69d77907ae4f287c09304a3a
phase42-41-target-approval,generated/phase42-41-target-approval.md,"RT-APPR-42-01 — Approval Memo Re-Presented Unchanged: Recommended Primary Cloud VM 8 vCPU / 32GB / 300GB SSD (Isolated), Candidates Matrix Stable Across Two Phases; Provisioning Remains Owner-Gated And Nothing Is Pre-Committed",42,2026-08-26,GENERATED-AUDIT,AWAITING-APPROVAL,865eceeaf24fefd33818baca1eaea3690f65e3ebe63c9492c93fccee4e4e26dc
phase42-42-owner-batch-closeout,generated/phase42-42-owner-batch-closeout.md,CLOSE-42-01 — Session Closeout Record Issued As A Fill-In-The-Blank Template With Every Outcome Blank Because The Session Did Not Occur; Cumulative Owner-Latency Risk Quantified (013 Aging Past 26h Offline); Template Becomes Truth Only When Filled From Real Evidence,42,2026-08-26,GENERATED-AUDIT,NOT-HELD,686183ff5a1a5a8c2be8719dcb9912d510b6e79d817816c54ca8a47123aed32f
phase42-43-repair-churn-baseline,generated/phase42-43-repair-churn-baseline.md,"CHURN-BASE-42-01 — Historical Restart Churn Measured From Primary Sources: 1,381 Unconditional Frontend Restarts Over ~15 Days ≈ 92/day (Cron Ceiling 96/day) Since Aug-11; Docker Inspect Confirms Continuous-Uptime Era Boundary At 2026-08-26T07:45:02Z; Impact Analysis Filed",42,2026-08-26,GENERATED-AUDIT,COMPLETE,68de2518d65213b57b7522907cd943757eff0187f5fcce4fbcf964e581dbca39
phase42-44-repair-gate-design,generated/phase42-44-repair-gate-design.md,"DESIGN-CHURN-42-01 — Gate Design Record: Why The Unconditional Restart Existed (Cached Backend IP After Swarm Recreate), Why Gating On Actual-Reconnect-This-Run Is Correct (Restart Is Only Useful Immediately After A Reconnect), Edge Cases Enumerated Including Self-Drift",42,2026-08-26,GENERATED-AUDIT,COMPLETE,9ca53b1ad33b57aee49e448176ce247da8352c6765529f38677b88c3401c29b7
phase42-45-repair-script-fix,generated/phase42-45-repair-script-fix.md,FIX-CHURN-42-01 — Apply Record: FRONTEND_REPAIRED Gate Installed Into ops/scripts/shuffle-repair-network.sh At 2026-08-26T07:50:27Z; Pre-Change Backup Hashed And Filed; bash -n Syntax-Clean; Diff Confined To The Restart Block — Zero Behavioral Change Elsewhere,42,2026-08-26,GENERATED-AUDIT,APPLIED,97511f26848817628ddd71ef5a979f17622e194a41d5af5f9320dfee14d131d2
phase42-46-repair-healthy-noop,generated/phase42-46-repair-healthy-noop.md,PROOF-NOOP-42-01 — Healthy No-Op Proven On Live Fleet: Run-1 Repaired 2 Drifted Healthcheck Containers While Frontend Stayed Up (Gate Holds During Real Repair Work); Runs 2–3 Pure `PASS + NO-OP`; Zero Restarts Across All Three Runs And Every Cycle Since,42,2026-08-26,GENERATED-AUDIT,PASS,a992862cc638b1e83f85253c2230d261c6defb4743b1d423217e555ce1712e31
phase42-47-repair-forced-failure,generated/phase42-47-repair-forced-failure.md,"PROOF-FAIL-42-01 — Controlled Failure Injected And Survived: Backend Disconnected → `--apply` Reconnected It While Frontend Recorded ZERO Restarts And Continuous Uptime; Gate Distinguishes ""Something Drifted"" From ""Frontend Drifted"" Exactly As Designed",42,2026-08-26,GENERATED-AUDIT,PASS,f641aae868454fc602c18b3d46ea4800e4256bdb24c235ab1f63f1efc47b75a9
phase42-48-repair-churn-cert,generated/phase42-48-repair-churn-cert.md,"CHURN-CERT-42-01 — Certification PASS: Healthy No-Op Proven On Live Fleet; Forced-Failure Recovery Proven Controlled With Zero Collateral Restarts; Historical Churn (~92/day × 15 Days = 1,381 Restarts) Eliminated Going Forward With Cron Unchanged And Script Gated; Monitoring Signal Defined",42,2026-08-26,GENERATED-AUDIT,CERTIFIED,061eaa61de6b8911c62c9b5c78c154ce0f29de6f8687c056a6b684f3c31d20e2
phase42-49-nosniff-baseline,generated/phase42-49-nosniff-baseline.md,NOSNIFF-BASE-42-01 — Duplicate X-Content-Type-Options Documented Value-Blind-Safe (App Header + Proxy Header = 2× nosniff on :3443); Ownership Split Defined (App: Standard Security Headers / Proxy: TLS-Specific HSTS); Dedup Decision Rationale Recorded,42,2026-08-26,GENERATED-AUDIT,COMPLETE,05a6a7073da694399399d1d308834ce2b6bfbb864194e627eb086f0e3b2b4935
phase42-50-nosniff-fix,generated/phase42-50-nosniff-fix.md,"HDR-42-01 — Proxy XCTO Line Removed (sed, Line 8) And Proxy Reloaded; Post-Fix Curl Proves Exactly ONE X-Content-Type-Options + HSTS Retained + HTTP 200; Rollback Procedure Recorded",42,2026-08-26,GENERATED-AUDIT,COMPLETE,c16e0f877a1c53b1c4710eb8a4b0370b21c1e31cf838e5106b9fa31aee0c7369
phase42-51-vt-valueblind-baseline.md,generated/phase42-51-vt-valueblind-baseline.md,"VT-42-01 — Value-Blind Secret Baseline For VirusTotal api_key (Length-Classification Only, 64-hex Class); Presence Map Across Master/Worker/Host-File/Git/History; Perms Drift 644→640 Container; Exposure-Surface Diagram; Value Itself Never Read",42,2026-08-26,GENERATED-AUDIT,COMPLETE,83a821d7941e0a0e6e9fbc8c83d6ecde70ef984c32446629c0868bfbe592d370
